id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,Z-4_MA_AA,Z-5_MA_AA,Z-6_MA_AA,Z-7_MA_AA,Z-8_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,I-4_MA_AA,I-5_MA_AA,I-6_MA_AA,I-7_MA_AA,I-8_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,T-4_MA_AA,T-5_MA_AA,T-6_MA_AA,T-7_MA_AA,T-8_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,S-4_MA_AA,S-5_MA_AA,S-6_MA_AA,S-7_MA_AA,S-8_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,chi-4_MA_AA,chi-5_MA_AA,chi-6_MA_AA,chi-7_MA_AA,chi-8_MA_AA,Z-0_MD_AA,Z-1_MD_AA,Z-2_MD_AA,Z-3_MD_AA,Z-4_MD_AA,Z-5_MD_AA,Z-6_MD_AA,Z-7_MD_AA,Z-8_MD_AA,I-0_MD_AA,I-1_MD_AA,I-2_MD_AA,I-3_MD_AA,I-4_MD_AA,I-5_MD_AA,I-6_MD_AA,I-7_MD_AA,I-8_MD_AA,T-0_MD_AA,T-1_MD_AA,T-2_MD_AA,T-3_MD_AA,T-4_MD_AA,T-5_MD_AA,T-6_MD_AA,T-7_MD_AA,T-8_MD_AA,S-0_MD_AA,S-1_MD_AA,S-2_MD_AA,S-3_MD_AA,S-4_MD_AA,S-5_MD_AA,S-6_MD_AA,S-7_MD_AA,S-8_MD_AA,chi-0_MD_AA,chi-1_MD_AA,chi-2_MD_AA,chi-3_MD_AA,chi-4_MD_AA,chi-5_MD_AA,chi-6_MD_AA,chi-7_MD_AA,chi-8_MD_AA,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,Z-7_FA_AA,Z-8_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,I-7_FA_AA,I-8_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,T-7_FA_AA,T-8_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,S-7_FA_AA,S-8_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA,chi-7_FA_AA,chi-8_FA_AA,target_barrier
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3773,5005,1386,0,0,0,0,1,4,8,20,18,0,0,0,0,16,48,112,152,72,0,0,0,0,1.988,5.048,8.206,13.339,7.868,0,0,0,0,4.84,21.934,45.958,102.256,87.12,0,0,0,0,0,265,567,1475,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,42,54,0,0,0,0,0,2.06,5.46,18.74,19.8,0,0,0,0,0,-1.17,-3.29,-2.48,0,0,0,0,0,7268,8868,11376,14740,9554,6020,4040,1476,162,51,100,188,268,380,532,524,396,162,288,744,1104,1560,1968,1976,1478,720,162,16.828,43.488,69.765,99.414,125.598,130.807,106.378,60.376,15.568,280.647,583.054,1022.483,1470.305,2178.652,2994.446,2850.777,2029.896,784.08,7.7
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929,4004,3388,3773,1386,0,0,0,0,1,4,8,19,18,0,0,0,0,16,48,108,148,72,0,0,0,0,1.988,5.527,7.614,11.858,7.868,0,0,0,0,4.84,20.922,45.188,96.58,87.12,0,0,0,0,0,256,572,1414,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,39,54,0,0,0,0,0,1.72,5.88,18.38,19.8,0,0,0,0,0,-0.71,-2.94,-2.1,0,0,0,0,0,7184,10010,11030,12690,8854,4478,2292,900,162,50,98,186,266,374,518,486,360,162,284,736,1092,1532,1896,1850,1368,684,162,15.887,42.528,69.041,97.504,121.015,116.848,84.029,48.658,15.568,269.743,563.72,998.881,1437.229,2089.667,2832.65,2596.533,1825.56,784.08,4.1
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,5929,3465,3311,3773,1386,0,0,0,0,1,4,7,19,18,0,0,0,0,16,44,104,148,72,0,0,0,0,1.988,4.85,7.177,11.858,7.868,0,0,0,0,4.84,24.002,40.348,96.58,87.12,0,0,0,0,0,263,496,1414,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,39,54,0,0,0,0,0,2.2,4.78,18.38,19.8,0,0,0,0,0,-2.11,-2.94,-2.1,0,0,0,0,0,7008,8900,10372,12016,8082,4128,2256,900,162,49,96,184,260,360,480,450,360,162,280,724,1064,1460,1770,1740,1332,684,162,15.014,40.524,65.412,90.838,109.785,106.277,80.57,48.658,15.568,274.087,558.528,1008.605,1458.089,2131.891,2750.37,2422.293,1825.56,784.08,11.9
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,4081,3311,4158,1617,0,0,0,0,1,4,7,19,21,0,0,0,0,16,44,104,160,84,0,0,0,0,1.988,5.485,7.177,12.45,9.179,0,0,0,0,4.84,22.198,40.348,97.35,101.64,0,0,0,0,0,255,496,1409,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,36,63,0,0,0,0,0,1.75,4.78,17.96,23.1,0,0,0,0,0,-1.29,-2.94,-2.45,0,0,0,0,0,7254,10238,11056,13510,9798,5058,2952,1368,270,52,102,196,266,366,498,486,468,270,298,760,1094,1496,1848,1938,1692,1008,270,16.454,43.747,70.505,97.961,122.631,120.856,95.521,68.411,25.947,284.414,590.708,1068.193,1463.211,2094.213,2795.664,2653.443,2403.72,1306.8,4.5
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929,3311,3773,4774,1617,0,0,0,0,1,4,8,20,21,0,0,0,0,16,48,112,164,84,0,0,0,0,1.988,5.048,8.206,13.381,9.179,0,0,0,0,4.84,21.934,45.958,104.918,101.64,0,0,0,0,0,265,567,1478,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,63,0,0,0,0,0,2.06,5.46,18.71,23.1,0,0,0,0,0,-1.17,-3.29,-3.69,0,0,0,0,0,7114,8878,11372,14314,9810,5974,4068,1704,270,54,106,200,274,386,550,566,510,270,306,780,1134,1596,2052,2192,1856,1050,270,16.886,44.873,71.722,100.857,128.376,136.43,116.681,77.004,25.947,302.006,623.228,1098.665,1509.289,2224.805,3136.43,3193.503,2721.576,1306.8,8.9
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3773,5390,1617,0,0,0,0,1,4,8,20,21,0,0,0,0,16,48,112,164,84,0,0,0,0,1.988,5.048,8.206,13.931,9.179,0,0,0,0,4.84,21.934,45.958,103.026,101.64,0,0,0,0,0,265,567,1470,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,39,63,0,0,0,0,0,2.06,5.46,18.32,23.1,0,0,0,0,0,-1.17,-3.29,-2.83,0,0,0,0,0,7306,8974,11484,15546,10386,6662,4932,2040,270,54,106,200,274,386,550,566,510,270,306,780,1134,1596,2052,2192,1856,1050,270,17.553,45.442,72.276,101.957,130.615,140.4,123.568,82.082,25.947,296.829,618.842,1093.436,1505.505,2212.886,3104.885,3117.393,2642.112,1306.8,8.3
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929,4543,3311,4158,1617,0,0,0,0,1,6,7,19,21,0,0,0,0,36,102,156,240,126,0,0,0,0,1.988,6.909,7.177,12.45,9.179,0,0,0,0,4.84,37.07,40.348,97.35,101.64,0,0,0,0,0,403,496,1409,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,74,105,0,0,0,0,0,3.56,4.78,17.96,23.1,0,0,0,0,0,-3.65,-2.94,-2.45,0,0,0,0,0,7142,11386,11616,14026,10446,5310,2952,1368,270,54,110,210,294,442,582,486,468,270,334,900,1326,1968,2412,2190,1692,1008,270,16.789,48.469,77.174,108.243,140.468,134.006,95.521,68.411,25.947,307.338,662.282,1185.554,1711.168,2692.473,3420.288,2653.443,2403.72,1306.8,5.5
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,5929,3388,3388,4158,1617,0,0,0,0,1,4,8,19,21,0,0,0,0,16,48,108,160,84,0,0,0,0,1.988,4.977,7.614,12.45,9.179,0,0,0,0,4.84,22.814,45.188,97.35,101.64,0,0,0,0,0,264,572,1409,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,36,63,0,0,0,0,0,2.11,5.88,17.96,23.1,0,0,0,0,0,-1.57,-2.94,-2.45,0,0,0,0,0,7030,8868,10562,12808,8912,4788,2994,1368,270,53,104,198,272,380,536,528,468,270,302,772,1122,1568,1980,2060,1734,1008,270,15.946,43.141,69.313,96.076,119.429,121.643,99.557,68.411,25.947,291.102,607.076,1081.754,1503.974,2199.689,3016.236,2856.723,2403.72,1306.8,11.9
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,5929,3465,3311,4158,1617,0,0,0,0,1,4,7,19,21,0,0,0,0,16,44,104,160,84,0,0,0,0,1.988,4.85,7.177,12.45,9.179,0,0,0,0,4.84,24.002,40.348,97.35,101.64,0,0,0,0,0,263,496,1409,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,36,63,0,0,0,0,0,2.2,4.78,17.96,23.1,0,0,0,0,0,-2.11,-2.94,-2.45,0,0,0,0,0,7046,9006,10480,12822,8934,4722,2952,1368,270,52,102,196,266,366,498,486,468,270,298,760,1094,1496,1848,1938,1692,1008,270,15.739,42.478,67.922,93.38,114.684,114.997,95.521,68.411,25.947,290.269,594.316,1079.558,1493.289,2166.783,2871.432,2653.443,2403.72,1306.8,11.9
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,5929,5467,2926,2926,1309,77,0,0,0,1,4,6,13,12,1,0,0,0,16,40,76,104,56,4,0,0,0,1.988,5.739,6.077,8.643,5.837,0.437,0,0,0,4.84,21.758,35.618,66.77,58.85,4.84,0,0,0,0,237,424,963,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,26,34,3,0,0,0,0,1.57,4.15,12.2,12.78,1.1,0,0,0,0,-1.09,-2.99,-1.75,-0.35,0,0,0,0,8120,12674,11126,11622,8472,4038,1614,688,192,37,74,134,186,232,272,210,134,72,208,534,774,970,1018,866,612,350,126,14.47,36.765,57.751,74.262,81.992,70.193,43.422,24.308,10.044,209.857,432.34,742.38,1038.954,1335.851,1558.258,1183.725,714.811,366.96,9.4
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,5929,4081,2926,2926,1309,77,0,0,0,1,4,6,13,12,1,0,0,0,16,40,76,104,56,4,0,0,0,1.988,5.485,6.077,8.643,5.837,0.437,0,0,0,4.84,22.198,35.618,66.77,58.85,4.84,0,0,0,0,255,424,963,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,26,34,3,0,0,0,0,1.75,4.15,12.2,12.78,1.1,0,0,0,0,-1.29,-2.99,-1.75,-0.35,0,0,0,0,7184,9902,9830,10254,7104,3426,1578,688,192,37,74,134,186,232,272,210,134,72,208,534,774,970,1018,866,612,350,126,14.071,36.257,56.718,72.71,79.785,68.702,43.31,24.308,10.044,211.081,433.22,745.152,1045.43,1347.991,1568.958,1184.605,714.811,366.96,11.8
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929,3234,3388,3003,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,5.076,7.106,9.08,5.837,0.437,0,0,0,4.84,20.856,41.228,71.61,58.85,4.84,0,0,0,0,266,495,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,2.04,4.83,13.3,12.78,1.1,0,0,0,0,-0.68,-3.34,-1.75,-0.35,0,0,0,0,6968,8292,9974,10004,6796,3584,1836,734,194,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,14.192,36.958,57.565,75.275,84.302,77.923,52.976,27.328,10.236,218.941,454.761,759.137,1070.701,1424.025,1762.344,1451.886,843.731,376.64,9.8
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929,3234,3465,2926,1309,77,0,0,0,1,4,7,13,12,1,0,0,0,16,44,80,104,56,4,0,0,0,1.988,5.076,7.078,8.643,5.837,0.437,0,0,0,4.84,20.856,42.306,66.77,58.85,4.84,0,0,0,0,266,494,963,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,26,34,3,0,0,0,0,2.04,4.85,12.2,12.78,1.1,0,0,0,0,-0.68,-3.83,-1.75,-0.35,0,0,0,0,6980,8292,10116,9922,6800,3584,1794,702,192,38,76,136,192,244,298,234,136,72,212,546,800,1026,1108,946,642,352,126,14.067,36.476,57.056,74.286,82.35,75.006,49.009,24.749,10.044,216.84,446.04,750.073,1067.813,1409.399,1720.851,1344.561,728.187,366.96,7.3
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929,3311,3388,3542,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,5.048,7.106,9.574,5.837,0.437,0,0,0,4.84,21.934,41.228,74.338,58.85,4.84,0,0,0,0,265,495,1032,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,2.06,4.83,12.95,12.78,1.1,0,0,0,0,-1.17,-3.34,-2.99,-0.35,0,0,0,0,7044,8542,10146,11158,7376,4150,2370,972,208,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,14.503,37.383,57.935,76.089,86.066,80.774,57.254,30.226,10.453,228.674,465.74,775.624,1092.024,1470.954,1828.71,1529.31,910.071,382.096,15.2
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929,3311,3388,4158,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,5.048,7.106,10.124,5.837,0.437,0,0,0,4.84,21.934,41.228,72.446,58.85,4.84,0,0,0,0,265,495,1024,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,2.06,4.83,12.56,12.78,1.1,0,0,0,0,-1.17,-3.34,-2.13,-0.35,0,0,0,0,7236,8638,10258,12390,7952,4758,2978,1244,224,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,15.17,37.952,58.488,77.189,88.304,84.136,62.036,33.455,10.695,223.496,461.354,770.395,1088.24,1459.035,1800.863,1477.108,864.061,378.312,14.4
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929,4004,3003,2926,1309,77,0,0,0,1,4,7,13,12,1,0,0,0,16,44,80,104,56,4,0,0,0,1.988,5.527,6.514,8.643,5.837,0.437,0,0,0,4.84,20.922,40.458,66.77,58.85,4.84,0,0,0,0,256,500,963,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,26,34,3,0,0,0,0,1.72,5.25,12.2,12.78,1.1,0,0,0,0,-0.71,-2.99,-1.75,-0.35,0,0,0,0,7152,9780,9912,10250,7104,3468,1610,690,192,38,76,136,192,244,298,234,136,72,212,546,800,1026,1108,946,642,352,126,14.229,36.993,57.765,74.748,82.825,72.751,45.896,24.501,10.044,212.592,442.02,746.793,1057.142,1384.021,1671.468,1299.753,724.491,366.96,9.2
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_fluoride_1_smi1_1_s_1,5929,4081,2310,2926,1309,77,0,0,0,1,5,5,13,12,1,0,0,0,25,60,90,130,70,5,0,0,0,1.988,5.781,5.146,8.643,5.837,0.437,0,0,0,4.84,31.57,28.05,66.77,58.85,4.84,0,0,0,0,332,355,963,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,39,46,4,0,0,0,0,2.95,3.4,12.2,12.78,1.1,0,0,0,0,-3.35,-1.75,-1.75,-0.35,0,0,0,0,6976,9902,8646,9502,6624,2818,1306,672,192,37,76,138,190,248,270,188,132,72,220,578,834,1078,1114,872,588,348,126,13.355,36.849,55.851,70.072,77.542,62.349,37.976,23.899,10.044,216.936,451.964,798.898,1102.185,1518.853,1588.06,1019.309,699.675,366.96,18.7
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929,5467,2849,3003,1309,77,0,0,0,1,4,6,14,12,1,0,0,0,16,40,80,108,56,4,0,0,0,1.988,5.739,6.148,9.08,5.837,0.437,0,0,0,4.84,21.758,34.738,71.61,58.85,4.84,0,0,0,0,237,425,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,34,3,0,0,0,0,1.57,4.1,13.3,12.78,1.1,0,0,0,0,-1.09,-2.59,-1.75,-0.35,0,0,0,0,8106,12676,10984,11646,8542,4022,1656,720,194,38,76,136,188,238,282,236,158,74,212,542,786,994,1070,954,692,380,128,14.635,37.278,58.345,75.47,84.428,73.069,47.637,26.906,10.236,212.105,443.676,751.84,1042.762,1357.947,1590.078,1295.865,830.751,376.64,7.8
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929,4081,2849,3003,1309,77,0,0,0,1,4,6,14,12,1,0,0,0,16,40,80,108,56,4,0,0,0,1.988,5.485,6.148,9.08,5.837,0.437,0,0,0,4.84,22.198,34.738,71.61,58.85,4.84,0,0,0,0,255,425,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,29,34,3,0,0,0,0,1.75,4.1,13.3,12.78,1.1,0,0,0,0,-1.29,-2.59,-1.75,-0.35,0,0,0,0,7170,9904,9688,10314,7138,3410,1620,720,194,38,76,136,188,238,282,236,158,74,212,542,786,994,1070,954,692,380,128,14.235,36.77,57.312,73.9,82.109,71.578,47.525,26.906,10.236,213.329,444.556,754.612,1049.078,1370.967,1600.778,1296.745,830.751,376.64,10.2
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929,3234,3311,3080,1309,77,0,0,0,1,4,7,15,12,1,0,0,0,16,44,88,112,56,4,0,0,0,1.988,5.076,7.177,9.517,5.837,0.437,0,0,0,4.84,20.856,40.348,76.45,58.85,4.84,0,0,0,0,266,496,1115,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,34,3,0,0,0,0,2.04,4.78,14.4,12.78,1.1,0,0,0,0,-0.68,-2.94,-1.75,-0.35,0,0,0,0,6954,8294,9832,10086,6796,3578,1880,766,196,40,80,140,196,256,322,288,184,76,220,562,824,1078,1222,1130,804,412,130,14.357,37.471,58.158,76.436,86.519,81.283,57.382,29.926,10.428,221.189,466.097,768.597,1074.837,1442.277,1803.624,1573.706,959.671,386.32,8
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929,3234,3388,3003,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,5.076,7.149,9.08,5.837,0.437,0,0,0,4.84,20.856,41.426,71.61,58.85,4.84,0,0,0,0,266,495,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,2.04,4.8,13.3,12.78,1.1,0,0,0,0,-0.68,-3.43,-1.75,-0.35,0,0,0,0,6966,8294,9974,10004,6798,3582,1836,734,194,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,14.232,36.989,57.649,75.447,84.565,78.322,53.224,27.346,10.236,219.088,457.376,759.533,1071.949,1427.259,1766.047,1456.701,844.127,376.64,5.7
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929,3311,3311,3619,1309,77,0,0,0,1,4,7,15,12,1,0,0,0,16,44,88,112,56,4,0,0,0,1.988,5.048,7.177,10.011,5.837,0.437,0,0,0,4.84,21.934,40.348,79.178,58.85,4.84,0,0,0,0,265,496,1108,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,34,3,0,0,0,0,2.06,4.78,14.05,12.78,1.1,0,0,0,0,-1.17,-2.94,-2.99,-0.35,0,0,0,0,7030,8544,10004,11238,7378,4130,2428,1004,210,40,80,140,196,256,322,288,184,76,220,562,824,1078,1222,1130,804,412,130,14.667,37.896,58.528,77.249,88.271,84.169,61.878,32.824,10.645,230.922,477.076,785.084,1095.768,1491.362,1868.998,1656.586,1026.011,391.776,13.4
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929,3311,3311,4235,1309,77,0,0,0,1,4,7,15,12,1,0,0,0,16,44,88,112,56,4,0,0,0,1.988,5.048,7.177,10.561,5.837,0.437,0,0,0,4.84,21.934,40.348,77.286,58.85,4.84,0,0,0,0,265,496,1100,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,32,34,3,0,0,0,0,2.06,4.78,13.66,12.78,1.1,0,0,0,0,-1.17,-2.94,-2.13,-0.35,0,0,0,0,7222,8640,10116,12470,7954,4722,3052,1276,226,40,80,140,196,256,322,288,184,76,220,562,824,1078,1222,1130,804,412,130,15.334,38.466,59.082,78.348,90.509,87.57,66.901,36.053,10.887,225.744,472.69,779.855,1091.984,1479.443,1841.839,1600.6,980.001,387.992,12.6
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929,4543,2849,3003,1309,77,0,0,0,1,6,6,14,12,1,0,0,0,36,96,120,162,84,6,0,0,0,1.988,6.909,6.148,9.08,5.837,0.437,0,0,0,4.84,37.07,34.738,71.61,58.85,4.84,0,0,0,0,403,425,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,57,58,5,0,0,0,0,3.56,4.1,13.3,12.78,1.1,0,0,0,0,-3.65,-2.59,-1.75,-0.35,0,0,0,0,7058,11052,10248,10758,7606,3614,1632,720,194,40,84,150,212,294,330,240,158,74,248,678,982,1342,1450,1126,704,380,128,14.57,41.493,63.98,82.708,95.118,79.941,48.151,26.906,10.236,236.253,516.13,871.973,1262.559,1811.043,1962.438,1326.489,830.751,376.64,7.6
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,5929,3388,2926,3003,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,4.977,6.585,9.08,5.837,0.437,0,0,0,4.84,22.814,39.578,71.61,58.85,4.84,0,0,0,0,264,501,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,2.11,5.2,13.3,12.78,1.1,0,0,0,0,-1.57,-2.59,-1.75,-0.35,0,0,0,0,6946,8534,9194,9720,6510,3182,1636,722,194,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,13.727,36.164,56.12,72.541,80.176,72.59,49.869,27.098,10.236,220.017,460.924,768.173,1088.413,1458.671,1758.978,1415.677,840.431,376.64,16.7
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929,4004,2926,3003,1309,77,0,0,0,1,4,7,14,12,1,0,0,0,16,44,84,108,56,4,0,0,0,1.988,5.527,6.585,9.08,5.837,0.437,0,0,0,4.84,20.922,39.578,71.61,58.85,4.84,0,0,0,0,256,501,1039,907,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,29,34,3,0,0,0,0,1.72,5.2,13.3,12.78,1.1,0,0,0,0,-0.71,-2.59,-1.75,-0.35,0,0,0,0,7138,9782,9770,10312,7134,3454,1652,722,194,39,78,138,194,250,310,260,160,74,216,554,812,1052,1164,1036,722,382,128,14.393,37.506,58.358,75.941,85.199,75.819,50.11,27.098,10.236,214.84,453.356,756.253,1061.254,1402.685,1712.968,1411.893,840.431,376.64,8.6
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,5929,5467,2849,3388,1540,77,0,0,0,1,4,6,14,15,1,0,0,0,16,40,80,120,68,4,0,0,0,1.988,5.739,6.148,9.673,7.149,0.437,0,0,0,4.84,21.758,34.738,72.38,73.37,4.84,0,0,0,0,237,425,1034,1135,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,26,43,3,0,0,0,0,1.57,4.1,12.88,16.08,1.1,0,0,0,0,-1.09,-2.59,-2.1,-0.35,0,0,0,0,8144,12782,11092,12452,9654,4712,2216,1118,306,41,82,148,194,244,300,266,236,146,230,578,816,1030,1142,1110,956,620,218,15.36,39.232,60.855,78.012,89.856,82.347,59.575,41.786,18.197,228.288,479.464,822.793,1077.962,1392.125,1695.891,1485.41,1250.096,731.28,8.2
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929,4081,2849,3388,1540,77,0,0,0,1,4,6,14,15,1,0,0,0,16,40,80,120,68,4,0,0,0,1.988,5.485,6.148,9.673,7.149,0.437,0,0,0,4.84,22.198,34.738,72.38,73.37,4.84,0,0,0,0,255,425,1034,1135,76,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,26,43,3,0,0,0,0,1.75,4.1,12.88,16.08,1.1,0,0,0,0,-1.29,-2.59,-2.1,-0.35,0,0,0,0,7208,10010,9796,11120,8070,3992,2180,1118,306,41,82,148,194,244,300,266,236,146,230,578,816,1030,1142,1110,956,620,218,14.96,38.724,59.822,76.443,87.386,80.522,59.463,41.786,18.197,229.512,480.344,825.565,1084.278,1405.285,1709.231,1486.29,1250.096,731.28,10.6
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929,3234,3311,3465,1540,77,0,0,0,1,4,7,15,15,1,0,0,0,16,44,88,124,68,4,0,0,0,1.988,5.076,7.177,10.11,7.149,0.437,0,0,0,4.84,20.856,40.348,77.22,73.37,4.84,0,0,0,0,266,496,1110,1135,76,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,29,43,3,0,0,0,0,2.04,4.78,13.98,16.08,1.1,0,0,0,0,-0.68,-2.94,-2.1,-0.35,0,0,0,0,6992,8400,9940,10892,7618,4154,2486,1170,308,43,86,152,202,262,340,324,268,148,238,598,854,1114,1300,1304,1086,658,220,15.082,39.425,60.669,78.978,91.553,90.3,70.939,45.382,18.389,237.371,501.885,839.55,1110.037,1476.168,1905.81,1798.451,1408.056,740.96,8.7
